"name","selected","shared name","type"
"hsa-miR-4537","false","hsa-miR-4537","miRNA"
"hsa-miR-4419a","false","hsa-miR-4419a","miRNA"
"hsa-miR-891a-5p","false","hsa-miR-891a-5p","miRNA"
"hsa-miR-6876-3p","false","hsa-miR-6876-3p","miRNA"
"hsa-miR-3619-3p","false","hsa-miR-3619-3p","miRNA"
"hsa-miR-6883-5p","false","hsa-miR-6883-5p","miRNA"
"hsa-miR-6877-5p","false","hsa-miR-6877-5p","miRNA"
"hsa-miR-3178","false","hsa-miR-3178","miRNA"
"hsa-miR-939-5p","false","hsa-miR-939-5p","miRNA"
"hsa-miR-4703-3p","false","hsa-miR-4703-3p","miRNA"
"hsa-miR-4433a-5p","false","hsa-miR-4433a-5p","miRNA"
"hsa-miR-431-5p","false","hsa-miR-431-5p","miRNA"
"hsa-miR-3115","false","hsa-miR-3115","miRNA"
"hsa-miR-4776-5p","false","hsa-miR-4776-5p","miRNA"
"hsa-miR-4752","false","hsa-miR-4752","miRNA"
"FOSB","false","FOSB","gene"
"hsa-miR-206","false","hsa-miR-206","miRNA"
"hsa-miR-34c-5p","false","hsa-miR-34c-5p","miRNA"
"hsa-miR-184","false","hsa-miR-184","miRNA"
"hsa-miR-337-5p","false","hsa-miR-337-5p","miRNA"
"hsa-miR-518e-3p","false","hsa-miR-518e-3p","miRNA"
"hsa-miR-3939","false","hsa-miR-3939","miRNA"
"hsa-miR-6758-5p","false","hsa-miR-6758-5p","miRNA"
"hsa-miR-5587-3p","false","hsa-miR-5587-3p","miRNA"
"hsa-miR-6810-3p","false","hsa-miR-6810-3p","miRNA"
"hsa-miR-1247-5p","false","hsa-miR-1247-5p","miRNA"
"hsa-miR-196b-3p","false","hsa-miR-196b-3p","miRNA"
"hsa-miR-151a-5p","false","hsa-miR-151a-5p","miRNA"
"hsa-miR-6746-5p","false","hsa-miR-6746-5p","miRNA"
"hsa-miR-6889-5p","false","hsa-miR-6889-5p","miRNA"
"hsa-miR-6775-5p","false","hsa-miR-6775-5p","miRNA"
"hsa-miR-6070","false","hsa-miR-6070","miRNA"
"hsa-miR-4305","false","hsa-miR-4305","miRNA"
"hsa-miR-8089","false","hsa-miR-8089","miRNA"
"hsa-miR-3195","false","hsa-miR-3195","miRNA"
"hsa-miR-6845-5p","false","hsa-miR-6845-5p","miRNA"
"hsa-miR-675-5p","false","hsa-miR-675-5p","miRNA"
"hsa-miR-6769b-5p","false","hsa-miR-6769b-5p","miRNA"
"hsa-miR-98-3p","false","hsa-miR-98-3p","miRNA"
"hsa-miR-1185-1-3p","false","hsa-miR-1185-1-3p","miRNA"
"hsa-miR-6727-5p","false","hsa-miR-6727-5p","miRNA"
"hsa-miR-1225-5p","false","hsa-miR-1225-5p","miRNA"
"GADD45B","false","GADD45B","gene"
"hsa-miR-4258","false","hsa-miR-4258","miRNA"
"hsa-miR-4431","false","hsa-miR-4431","miRNA"
"hsa-miR-127-3p","false","hsa-miR-127-3p","miRNA"
"hsa-miR-1908-3p","false","hsa-miR-1908-3p","miRNA"
"hsa-miR-3605-3p","false","hsa-miR-3605-3p","miRNA"
"hsa-miR-3655","false","hsa-miR-3655","miRNA"
"hsa-miR-4771","false","hsa-miR-4771","miRNA"
"hsa-miR-6820-5p","false","hsa-miR-6820-5p","miRNA"
"hsa-miR-1199-3p","false","hsa-miR-1199-3p","miRNA"
"hsa-miR-3180","false","hsa-miR-3180","miRNA"
"hsa-miR-6870-5p","false","hsa-miR-6870-5p","miRNA"
"hsa-miR-6887-5p","false","hsa-miR-6887-5p","miRNA"
"hsa-miR-4440","false","hsa-miR-4440","miRNA"
"GZMA","false","GZMA","gene"
"HAS1","false","HAS1","gene"
"hsa-miR-4655-3p","false","hsa-miR-4655-3p","miRNA"
"hsa-miR-4508","false","hsa-miR-4508","miRNA"
"hsa-miR-3197","false","hsa-miR-3197","miRNA"
"HLA-DOB","false","HLA-DOB","gene"
"hsa-miR-302c-3p.2","false","hsa-miR-302c-3p.2","miRNA"
"hsa-miR-548ah-3p","false","hsa-miR-548ah-3p","miRNA"
"hsa-miR-4747-3p","false","hsa-miR-4747-3p","miRNA"
"hsa-miR-6838-3p","false","hsa-miR-6838-3p","miRNA"
"hsa-miR-487b-3p","false","hsa-miR-487b-3p","miRNA"
"hsa-miR-7107-5p","false","hsa-miR-7107-5p","miRNA"
"hsa-miR-6786-3p","false","hsa-miR-6786-3p","miRNA"
"hsa-miR-144-5p","false","hsa-miR-144-5p","miRNA"
"hsa-miR-4498","false","hsa-miR-4498","miRNA"
"hsa-miR-410-5p","false","hsa-miR-410-5p","miRNA"
"hsa-miR-151a-3p","false","hsa-miR-151a-3p","miRNA"
"hsa-miR-6726-3p","false","hsa-miR-6726-3p","miRNA"
"hsa-miR-639","false","hsa-miR-639","miRNA"
"hsa-miR-3181","false","hsa-miR-3181","miRNA"
"hsa-miR-4750-5p","false","hsa-miR-4750-5p","miRNA"
"hsa-miR-3944-3p","false","hsa-miR-3944-3p","miRNA"
"hsa-let-7a-2-3p","false","hsa-let-7a-2-3p","miRNA"
"IGLL5","false","IGLL5","gene"
"hsa-miR-146b-5p","false","hsa-miR-146b-5p","miRNA"
"IL2RG","false","IL2RG","gene"
"hsa-miR-1539","false","hsa-miR-1539","miRNA"
"hsa-miR-3193","false","hsa-miR-3193","miRNA"
"hsa-miR-5090","false","hsa-miR-5090","miRNA"
"IL32","false","IL32","gene"
"hsa-miR-4445-3p","false","hsa-miR-4445-3p","miRNA"
"hsa-miR-6794-5p","false","hsa-miR-6794-5p","miRNA"
"hsa-miR-6880-3p","false","hsa-miR-6880-3p","miRNA"
"hsa-miR-4479","false","hsa-miR-4479","miRNA"
"hsa-miR-2277-5p","false","hsa-miR-2277-5p","miRNA"
"hsa-miR-744-5p","false","hsa-miR-744-5p","miRNA"
"hsa-miR-1273a","false","hsa-miR-1273a","miRNA"
"hsa-miR-6084","false","hsa-miR-6084","miRNA"
"hsa-miR-718","false","hsa-miR-718","miRNA"
"IL7R","false","IL7R","gene"
"hsa-miR-190b","false","hsa-miR-190b","miRNA"
"hsa-miR-548ar-5p","false","hsa-miR-548ar-5p","miRNA"
"hsa-miR-602","false","hsa-miR-602","miRNA"
"hsa-miR-6743-5p","false","hsa-miR-6743-5p","miRNA"
"hsa-miR-203b-5p","false","hsa-miR-203b-5p","miRNA"
"hsa-miR-200b-5p","false","hsa-miR-200b-5p","miRNA"
"hsa-miR-1284","false","hsa-miR-1284","miRNA"
"hsa-miR-4424","false","hsa-miR-4424","miRNA"
"hsa-miR-3201","false","hsa-miR-3201","miRNA"
"hsa-miR-4745-3p","false","hsa-miR-4745-3p","miRNA"
"hsa-miR-4449","false","hsa-miR-4449","miRNA"
"JUN","false","JUN","gene"
"hsa-miR-4636","false","hsa-miR-4636","miRNA"
"hsa-miR-6886-5p","false","hsa-miR-6886-5p","miRNA"
"hsa-miR-106b-3p","false","hsa-miR-106b-3p","miRNA"
"hsa-miR-4783-5p","false","hsa-miR-4783-5p","miRNA"
"hsa-miR-4749-5p","false","hsa-miR-4749-5p","miRNA"
"hsa-miR-517a-3p","false","hsa-miR-517a-3p","miRNA"
"hsa-miR-4659b-3p","false","hsa-miR-4659b-3p","miRNA"
"hsa-miR-30d-3p","false","hsa-miR-30d-3p","miRNA"
"JUNB","false","JUNB","gene"
"hsa-miR-199b-5p","false","hsa-miR-199b-5p","miRNA"
"hsa-miR-520d-3p","false","hsa-miR-520d-3p","miRNA"
"hsa-miR-433-5p","false","hsa-miR-433-5p","miRNA"
"hsa-miR-8072","false","hsa-miR-8072","miRNA"
"hsa-miR-4743-5p","false","hsa-miR-4743-5p","miRNA"
"hsa-miR-6781-5p","false","hsa-miR-6781-5p","miRNA"
"hsa-miR-367-3p","false","hsa-miR-367-3p","miRNA"
"KLF4","false","KLF4","gene"
"hsa-miR-200c-3p","false","hsa-miR-200c-3p","miRNA"
"hsa-miR-548y","false","hsa-miR-548y","miRNA"
"hsa-miR-1282","false","hsa-miR-1282","miRNA"
"hsa-miR-5588-5p","false","hsa-miR-5588-5p","miRNA"
"hsa-miR-376a-2-5p","false","hsa-miR-376a-2-5p","miRNA"
"hsa-miR-5687","false","hsa-miR-5687","miRNA"
"hsa-miR-1263","false","hsa-miR-1263","miRNA"
"LAMP3","false","LAMP3","gene"
"hsa-miR-20b-5p","false","hsa-miR-20b-5p","miRNA"
"hsa-miR-520b","false","hsa-miR-520b","miRNA"
"hsa-miR-548j-3p","false","hsa-miR-548j-3p","miRNA"
"hsa-miR-6499-5p","false","hsa-miR-6499-5p","miRNA"
"hsa-miR-8058","false","hsa-miR-8058","miRNA"
"hsa-miR-6779-5p","false","hsa-miR-6779-5p","miRNA"
"LAP3","false","LAP3","gene"
"hsa-miR-641","false","hsa-miR-641","miRNA"
"MMP1","false","MMP1","gene"
"MS4A1","false","MS4A1","gene"
"hsa-miR-152-3p","false","hsa-miR-152-3p","miRNA"
"hsa-miR-301a-3p","false","hsa-miR-301a-3p","miRNA"
"hsa-miR-487a-3p","false","hsa-miR-487a-3p","miRNA"
"hsa-miR-6814-3p","false","hsa-miR-6814-3p","miRNA"
"hsa-miR-6781-3p","false","hsa-miR-6781-3p","miRNA"
"hsa-miR-4664-5p","false","hsa-miR-4664-5p","miRNA"
"MZB1","false","MZB1","gene"
"NCF1","false","NCF1","gene"
"hsa-miR-4655-5p","false","hsa-miR-4655-5p","miRNA"
"hsa-miR-3940-3p","false","hsa-miR-3940-3p","miRNA"
"hsa-miR-1471","false","hsa-miR-1471","miRNA"
"hsa-miR-6774-3p","false","hsa-miR-6774-3p","miRNA"
"hsa-miR-6869-3p","false","hsa-miR-6869-3p","miRNA"
"hsa-miR-564","false","hsa-miR-564","miRNA"
"hsa-miR-566","false","hsa-miR-566","miRNA"
"hsa-miR-7151-3p","false","hsa-miR-7151-3p","miRNA"
"hsa-miR-6763-3p","false","hsa-miR-6763-3p","miRNA"
"NR4A1","false","NR4A1","gene"
"hsa-miR-15b-5p","false","hsa-miR-15b-5p","miRNA"
"hsa-miR-132-5p","false","hsa-miR-132-5p","miRNA"
"hsa-miR-3177-3p","false","hsa-miR-3177-3p","miRNA"
"PSMB9","false","PSMB9","gene"
"hsa-miR-20a-5p","false","hsa-miR-20a-5p","miRNA"
"hsa-miR-454-3p","false","hsa-miR-454-3p","miRNA"
"hsa-miR-32-5p","false","hsa-miR-32-5p","miRNA"
"hsa-miR-652-3p","false","hsa-miR-652-3p","miRNA"
"hsa-miR-4738-5p","false","hsa-miR-4738-5p","miRNA"
"hsa-miR-3663-3p","false","hsa-miR-3663-3p","miRNA"
"hsa-miR-6775-3p","false","hsa-miR-6775-3p","miRNA"
"hsa-miR-550a-3p","false","hsa-miR-550a-3p","miRNA"
"hsa-miR-6723-5p","false","hsa-miR-6723-5p","miRNA"
"hsa-miR-4540","false","hsa-miR-4540","miRNA"
"hsa-miR-6850-5p","false","hsa-miR-6850-5p","miRNA"
"PTPRC","false","PTPRC","gene"
"hsa-miR-26a-2-3p","false","hsa-miR-26a-2-3p","miRNA"
"hsa-miR-3935","false","hsa-miR-3935","miRNA"
"RASGRP1","false","RASGRP1","gene"
"hsa-miR-148b-3p","false","hsa-miR-148b-3p","miRNA"
"hsa-miR-548aj-3p","false","hsa-miR-548aj-3p","miRNA"
"hsa-miR-548k","false","hsa-miR-548k","miRNA"
"hsa-miR-4523","false","hsa-miR-4523","miRNA"
"hsa-miR-598-3p","false","hsa-miR-598-3p","miRNA"
"hsa-miR-6860","false","hsa-miR-6860","miRNA"
"SDC1","false","SDC1","gene"
"hsa-miR-520a-3p","false","hsa-miR-520a-3p","miRNA"
"hsa-miR-449a","false","hsa-miR-449a","miRNA"
"hsa-miR-6893-5p","false","hsa-miR-6893-5p","miRNA"
"hsa-miR-4734","false","hsa-miR-4734","miRNA"
"hsa-miR-339-3p","false","hsa-miR-339-3p","miRNA"
"hsa-miR-3960","false","hsa-miR-3960","miRNA"
"SEL1L3","false","SEL1L3","gene"
"hsa-miR-521","false","hsa-miR-521","miRNA"
"SEMA4D","false","SEMA4D","gene"
"hsa-miR-200a-3p","false","hsa-miR-200a-3p","miRNA"
"hsa-miR-126-3p.1","false","hsa-miR-126-3p.1","miRNA"
"hsa-miR-6761-3p","false","hsa-miR-6761-3p","miRNA"
"hsa-miR-6749-5p","false","hsa-miR-6749-5p","miRNA"
"hsa-miR-98-5p","false","hsa-miR-98-5p","miRNA"
"hsa-miR-4706","false","hsa-miR-4706","miRNA"
"SFRP1","false","SFRP1","gene"
"hsa-miR-320b","false","hsa-miR-320b","miRNA"
"hsa-miR-4485-3p","false","hsa-miR-4485-3p","miRNA"
"hsa-miR-181d-3p","false","hsa-miR-181d-3p","miRNA"
"hsa-miR-585-5p","false","hsa-miR-585-5p","miRNA"
"hsa-miR-4754","false","hsa-miR-4754","miRNA"
"SLAMF8","false","SLAMF8","gene"
"SOCS3","false","SOCS3","gene"
"hsa-miR-506-3p","false","hsa-miR-506-3p","miRNA"
"hsa-miR-551a","false","hsa-miR-551a","miRNA"
"hsa-miR-1203","false","hsa-miR-1203","miRNA"
"hsa-miR-6827-3p","false","hsa-miR-6827-3p","miRNA"
"hsa-miR-598-5p","false","hsa-miR-598-5p","miRNA"
"hsa-miR-7110-5p","false","hsa-miR-7110-5p","miRNA"
"hsa-miR-6788-3p","false","hsa-miR-6788-3p","miRNA"
"TNFRSF17","false","TNFRSF17","gene"
"hsa-miR-642b-3p","false","hsa-miR-642b-3p","miRNA"
"TPD52","false","TPD52","gene"
"hsa-miR-519d-3p","false","hsa-miR-519d-3p","miRNA"
"hsa-miR-429","false","hsa-miR-429","miRNA"
"hsa-let-7g-5p","false","hsa-let-7g-5p","miRNA"
"hsa-miR-548d-3p","false","hsa-miR-548d-3p","miRNA"
"hsa-miR-7-2-3p","false","hsa-miR-7-2-3p","miRNA"
"hsa-miR-6716-3p","false","hsa-miR-6716-3p","miRNA"
"hsa-miR-6726-5p","false","hsa-miR-6726-5p","miRNA"
"TYMS","false","TYMS","gene"
"hsa-miR-4538","false","hsa-miR-4538","miRNA"
"hsa-miR-6855-3p","false","hsa-miR-6855-3p","miRNA"
